Renda_Mensal,Score_Credito,Tempo_Relacionamento_Anos,Saldo_Atual,Valor_Transacao_Media,Saldo_Anterior_3M,Limite_Cartao_Credito,Utilizacao_Credito_Percentual,Valor_Total_Emprestimos_Anteriores,Taxa_Media_Emprestimos_Anteriores,Atraso_Medio_Pagamentos_Dias,Percentual_Comprometimento_Renda,Nivel_Educacional,Residencia_Propria,Data_Abertura_Conta,Tem_Emprestimo_Ativo,Status_Emprestimo,Satisfacao_Cliente,Segmento_Banco,Possui_Cartao_Credito,Risco_Inadimplencia
-0.3354571,-0.582361,-1.6205897,-0.2680446,-0.34446284,-0.2644674,-0.5602545,1.0513622,-0.46401817,0.769419,2.2137341,0.9379827,-0.5664413,-1.0976616,1.7552873,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
0.51399434,0.9757651,-1.5090287,-0.35549077,-0.25980935,-0.37313536,0.7284188,1.0733749,-0.3723186,-0.89639527,-0.38116163,0.9379827,0.93727434,0.92515993,1.6284506,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,1
0.3081045,0.41604993,-1.3410115,-0.25728643,-0.49806833,-0.27166826,-0.0016300406,0.18090267,-0.5332503,2.432559e-07,-0.38116163,0.9379827,-0.5664413,-1.0976616,1.4362835,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,1
-9.169204e-08,1.1270396,-0.21270439,0.13599014,-0.07632023,0.070635274,1.2487117,1.0283924,0.9227317,-1.2771528,-5.8637895e-08,-2.2193844,0.93727434,0.92515993,0.15453173,-0.7783882,0.75727564,0.25736845,0.77728564,-3.4083269,0
-0.5653948,-3.3052998,-0.7875279,-0.36366543,-0.09617148,-0.36734578,-0.7635403,2.0017374,-0.467195,1.9751512,0.46368814,-1.399774,-1.3182992,-1.0976616,0.81166047,1.3019366,-0.22901006,-2.1275127,1.7497368,0.30220196,1
-9.169204e-08,-0.3554494,-0.38558367,-0.3381631,-0.47935972,-0.32956606,-0.54480326,1.9562764,-0.5332503,2.432559e-07,1.1274986,0.9379827,-1.3182992,-1.0976616,0.3524352,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.7746841,-0.49159637,-1.1232917,-0.35749826,-0.63675094,-0.34987125,-0.48609155,-0.6479242,-0.50371385,1.3405552,-0.38116163,0.4887621,-1.3182992,-1.0976616,1.1924893,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,1
1.6239778,0.9606377,-0.091688976,-0.28062287,-0.0050076647,-0.2767696,2.6422133,0.36657506,0.8382,-1.2136933,-0.7432401,0.9379827,0.18541649,0.92515993,0.015585004,1.3019366,-1.2152958,1.0523288,0.77728564,0.30220196,0
-0.320747,-0.5369787,0.5106872,0.30939955,-7.6704715e-08,0.32404897,-0.67568856,1.9031587,-0.28190118,1.0232571,0.584381,0.15194137,-0.5664413,-1.0976616,-0.65269774,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-9.169204e-08,-0.4310866,0.31160578,-0.43780622,-7.6704715e-08,-0.44373056,-0.575474,-0.71539795,-0.2750163,0.51558053,-0.38116163,0.6302043,-1.3182992,-1.0976616,-0.43662924,1.3019366,-1.2152958,0.25736845,1.7497368,0.30220196,1
-0.11029436,-1.2630957,-0.63220674,-0.3192492,-0.42106783,-0.3418927,-0.41679302,-0.31199095,-0.38993806,0.02376882,-0.44150805,0.0040869033,1.6891321,0.92515993,0.63447154,1.3019366,-2.2015815,0.25736845,-0.19516551,0.30220196,1
-0.6481904,-1.8379384,-1.3380402,-0.36902955,-0.6013489,-0.3866031,-0.6667344,2.6721683,-0.4132314,1.9592863,2.1533878,0.9379827,-0.5664413,-1.0976616,1.4330966,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
3.6856754,2.1103232,0.327003,-0.58154756,1.2673498,-0.60899246,2.977581,0.9580474,3.765464,-1.1660985,-0.32081524,0.9379827,-0.5664413,0.92515993,-0.45351952,1.3019366,-1.2152958,-0.53759193,0.77728564,0.30220196,0
0.030880304,-0.037773214,0.3056631,-0.2561051,0.42462578,-0.24047516,-0.2949677,-1.3705157,0.111134455,1.0391221,-0.5622009,-1.5540403,0.93727434,-1.0976616,-0.42961815,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,0
-0.23111285,-0.05290065,-0.49498382,-0.34310767,-0.24100026,-0.34696078,-0.20109898,0.120606855,-0.4340505,1.2136362,-0.5622009,0.9379827,-0.5664413,-1.0976616,0.47959056,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
-0.24193166,-0.113410406,-0.6057346,-0.4530371,-0.06325553,-0.45730874,-0.09334073,-1.067123,-0.25173235,-0.51563776,-0.5018545,-0.15847723,-0.5664413,-1.0976616,0.60483384,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.6104252,-1.3538604,-1.5525186,-0.07269349,0.24233577,-0.0854228,-0.735246,0.98197424,-0.48143375,0.26174206,-0.26046878,-1.578557,-1.3182992,0.92515993,1.6772094,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
2.2924926,0.8093633,-0.70243895,-0.034801453,0.18797392,-0.024110176,1.3093557,-0.73071116,0.442227,-1.0233145,-0.44150805,-1.2266487,0.93727434,0.92515993,0.71509886,-0.7783882,0.75727564,0.25736845,0.77728564,0.30220196,0
0.9916998,0.8547456,-0.16435225,1.1042587,0.99555963,1.0964211,0.61647326,-1.0963137,1.0564353,-1.2612879,-5.8637895e-08,-2.1118884,0.93727434,0.92515993,0.099399194,-0.7783882,0.75727564,1.0523288,-1.1676167,-3.4083269,0
-0.5732989,-0.9756744,-1.6159976,-0.28170148,-0.57235676,-0.22981171,-0.5587183,0.33642733,-0.4959025,-0.69015163,0.64472735,0.9379827,1.6891321,-1.0976616,1.7498696,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.7793703,0.7337261,0.39183265,-0.2979131,-0.6004574,-0.26261538,-0.72238255,1.074332,-0.39165413,-0.7218814,-0.5018545,0.9379827,-0.5664413,0.92515993,-0.5226742,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,1
-0.72374433,-1.1723311,-1.3772082,-0.40044883,-0.5752509,-0.40682286,-0.70676094,-0.24212442,-0.5332503,2.432559e-07,0.584381,-1.1244332,-0.5664413,0.92515993,1.4764378,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-0.92969596,-1.3841152,-0.3555999,-0.22521387,-0.5186416,-0.23508169,-0.7310493,-1.2614092,-0.34617415,1.0232571,-0.32081524,-1.0791717,-0.5664413,-1.0976616,0.3186546,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
0.9546496,-0.022645775,0.05336755,0.36217692,0.4194024,0.42584628,1.079649,-0.64935976,0.88285047,0.02376882,-0.6828937,-0.22108911,0.18541649,-1.0976616,-0.14821915,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,0
-0.2988879,0.23452067,-1.409623,-0.3487256,-0.1968215,-0.34276783,-0.36279157,-1.1724012,-0.5332503,2.432559e-07,-0.7432401,0.9379827,1.6891321,0.92515993,1.5134052,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-0.5931743,0.55219686,0.048235208,-0.3277091,-0.5165133,-0.34417263,-0.7026424,-0.8900641,-0.48650473,-0.4045834,-0.6828937,-0.7570605,-1.3182992,0.92515993,-0.14216414,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,0
-0.39844623,-1.792556,-0.86397296,2.1927605,0.8072238,2.197176,-0.4388708,-0.029653868,-0.4757768,3.8789384,0.1619561,-0.23843932,0.93727434,-1.0976616,0.89834285,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,1
-0.38736787,-0.6731256,-1.5436045,-0.32638964,-0.5940035,-0.34131154,-0.3934668,1.5375562,-0.43407318,0.8328786,-0.26046878,0.9379827,-0.5664413,0.92515993,1.6673301,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
0.23758511,-0.23442991,0.45152992,-0.27752805,0.101819985,-0.28304842,-0.1409381,-0.39956325,0.11396755,0.88047326,-0.44150805,0.9379827,0.18541649,-1.0976616,-0.58641124,1.3019366,-2.2015815,-2.1275127,-1.1676167,0.30220196,1
1.4575973,0.38579506,-1.346144,0.28529692,0.35635805,0.21713533,2.31042,-0.722576,-0.5332503,2.432559e-07,-0.26046878,-0.4624837,-0.5664413,-1.0976616,1.4420198,-0.7783882,0.75727564,1.0523288,0.77728564,0.30220196,0
-0.51122266,-0.41595915,0.41803464,-0.34865537,-0.5455054,-0.3685766,-0.7205262,-1.1647446,-0.1303923,-0.3887185,-0.32081524,-1.7441386,0.18541649,0.92515993,-0.55008113,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
0.01624473,-0.23442991,-0.13004655,0.1285413,-7.6704715e-08,0.13698664,0.18302101,-0.99964917,0.31382507,0.80114883,-0.07942955,-0.669555,-0.5664413,-1.0976616,0.059563555,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
0.15515436,0.4765597,-0.41502717,-0.30162436,-0.18378821,-0.3149775,0.101555035,0.7972588,-0.3835206,0.48385078,-0.5622009,0.9379827,0.18541649,0.92515993,0.3862158,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.4407306,-1.3236054,-1.566565,-0.38271508,-0.64347476,-0.38936314,-0.5672237,1.7945309,-0.4524235,-0.19833973,1.2481915,-0.08756766,-0.5664413,0.92515993,1.6931437,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.21262586,0.91525537,0.0017738449,-0.3092588,0.18163936,-0.31708887,-0.3799433,-1.5619307,-0.5332503,2.432559e-07,-0.2001224,-1.8999135,-0.5664413,0.92515993,-0.08926241,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,0
-0.3824058,-0.08315553,-1.6259923,-0.37916443,-0.39615643,-0.37862745,-0.6694836,-1.1044489,0.085062936,-0.5790973,-0.7432401,-0.9445187,-0.5664413,-1.0976616,1.7613423,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,0
2.2096646,1.248059,0.26676524,0.15339947,2.108316,-0.0176923,2.332437,-0.8536953,-0.16882947,-0.7377463,-0.6828937,0.5030951,0.93727434,-1.0976616,-0.38595828,1.3019366,-1.2152958,1.0523288,0.77728564,0.30220196,0
-0.24424021,0.2042658,-0.8615418,-0.43788794,-0.5181017,-0.44376254,-0.5218076,-0.9010705,-0.5332503,2.432559e-07,-0.5622009,0.7678748,1.6891321,-1.0976616,0.8954747,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-0.9295289,-0.5369787,-0.12680508,-0.40514782,-0.6200638,-0.40899786,-0.6541632,-0.098563194,-0.45746303,0.02376882,-0.13977598,0.9379827,-0.5664413,-1.0976616,0.055739332,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.7603698,-1.1420763,-0.83642036,-0.38342905,-0.45104563,-0.3835229,-0.65032864,-1.7499958,-0.10229306,1.2929605,0.5240345,-2.0643637,-1.3182992,0.92515993,0.8671117,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
0.653267,0.55219686,-1.5214542,-0.43744004,0.3779797,-0.44324428,0.8032019,-0.45842335,-0.5332503,2.432559e-07,-0.62254727,0.16740556,0.93727434,0.92515993,1.6415167,-0.7783882,0.75727564,-2.1275127,-1.1676167,0.30220196,0
-0.21054055,-3.0481334,-1.328856,-0.29903638,1.1938525,-0.3107693,-0.52732426,2.4855387,-0.4776226,3.4981813,0.70507383,0.46462265,1.6891321,-1.0976616,1.4228987,1.3019366,-0.22901006,-2.1275127,-0.19516551,0.30220196,1
-9.169204e-08,-2.0043402,-1.1567872,-0.33182168,-0.5458382,-0.34083995,-0.6347442,2.7425134,-0.5332503,2.432559e-07,-0.2001224,0.9379827,-1.3182992,-1.0976616,1.2297754,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
-0.22951388,0.18913837,-0.2100032,-0.38205418,-0.45759365,-0.3869924,0.0016943451,0.26895356,-0.038655736,-0.34112385,-0.5018545,0.9379827,-0.5664413,-1.0976616,0.15134488,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
-0.48540336,-0.6579982,0.17303239,-0.21692125,-0.4681659,-0.26023638,-0.45807505,-0.79770637,-0.16568354,0.02376882,0.28264895,-0.35197005,-1.3182992,-1.0976616,-0.28302297,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.47408545,-1.6564091,-1.1908228,-0.4391867,0.067623354,-0.4446328,-0.5663386,0.9432128,-0.5332503,2.432559e-07,1.0068059,0.6366166,-0.5664413,0.92515993,1.2680176,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.63266724,-1.0059292,-1.1181594,-0.27049056,-0.12891787,-0.27116624,-0.65761006,0.99250215,0.26373348,-0.10315042,0.041263234,0.9379827,-1.3182992,-1.0976616,1.1867529,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-9.169204e-08,0.41604993,-0.43798772,0.21997884,-7.6704715e-08,0.058074992,1.087925,1.1298423,1.6470696,-0.6108272,-0.62254727,0.9379827,0.93727434,0.92515993,0.41330406,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,1
1.2067914,0.21939324,-0.17407677,0.13089736,-7.6704715e-08,0.12909968,0.3328389,0.70872945,-0.34170574,1.1660415,-0.32081524,0.9379827,0.93727434,0.92515993,0.110553175,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.22581498,0.67321634,-1.1403096,-0.42385465,-0.26631343,-0.4291445,-0.50533026,0.58718085,-0.5332503,2.432559e-07,-0.32081524,0.71054363,-0.5664413,0.92515993,1.210973,1.3019366,-1.2152958,-2.1275127,-0.19516551,0.30220196,1
0.39408508,0.7942359,0.09577693,0.39735106,2.6505527,0.3330341,2.2837167,-0.9149481,0.07088781,-0.88053036,-0.32081524,0.19343102,-0.5664413,0.92515993,-0.19697797,-0.7783882,0.75727564,1.0523288,0.77728564,0.30220196,0
-0.04650125,-0.91516465,-1.2629458,-0.2662625,-0.17893524,-0.26679802,-0.29807183,-0.22633278,-0.5332503,2.432559e-07,-0.7432401,0.13723111,1.6891321,0.92515993,1.3489637,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.46518323,-3.653231,0.015550246,-0.376521,-0.32915062,-0.36316937,-0.8089992,0.40533668,0.0032533982,2.6732068,1.0068059,-1.3133999,-1.3182992,-1.0976616,-0.10519666,1.3019366,-0.22901006,-1.3325523,-0.19516551,0.30220196,1
2.4531724,1.3539511,-0.890175,0.26516172,0.79284084,0.29916343,0.8353074,0.6881523,-0.29121435,-1.5785859,-0.44150805,0.33675894,0.18541649,0.92515993,0.92829925,-0.7783882,0.75727564,-2.1275127,0.77728564,0.30220196,0
0.4766719,0.31015787,-1.4682399,0.16513197,0.30812362,0.15251884,0.22943047,-0.7335824,-0.41656116,0.071363464,-0.44150805,-0.51906055,0.93727434,0.92515993,1.5812852,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-0.68078846,-0.6126159,-0.20433058,-0.35721543,-0.03695669,-0.36106664,-0.4663631,0.6484338,-0.39058042,1.3246903,-0.5018545,0.9379827,-1.3182992,-1.0976616,0.14528985,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
6.218072,0.46143225,0.019872084,3.7287567,3.384955,3.9929912,4.8869777,-1.271937,0.48230204,0.9439328,-0.62254727,-1.612503,0.18541649,-1.0976616,-0.10997694,-0.7783882,0.75727564,0.25736845,0.77728564,0.30220196,0
-0.898557,-0.12853783,0.04850525,-0.38200307,-0.6428092,-0.3918247,-0.838863,-0.11818322,-0.34743166,0.80114883,-0.01908312,-1.0572953,-1.3182992,-1.0976616,-0.14248283,1.3019366,-1.2152958,0.25736845,1.7497368,0.30220196,0
-0.8207998,-0.12853783,0.40290764,-0.41117445,-7.6704715e-08,-0.41072655,-0.57275647,-0.57566506,-0.5069227,-0.4045834,-0.07942955,-0.2908672,-1.3182992,-1.0976616,-0.53478426,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-0.27880204,0.06811885,-0.6535465,-0.16366524,-0.6171947,-0.09071843,-0.11072373,-1.2848575,-0.40295333,0.16655277,-0.01908312,-1.0999165,1.6891321,-1.0976616,0.659329,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,0
0.074843474,-0.113410406,-1.4115139,-0.2560438,0.104783215,-0.23600462,0.012552381,-1.2063774,-0.4522324,1.054987,1.0671523,-1.5740308,0.18541649,0.92515993,1.5156361,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.3459746,-0.71850795,0.19923441,0.024506796,-0.57277113,-0.014949646,-0.15192764,1.1638186,-0.073279746,0.23001228,0.64472735,0.9379827,-0.5664413,-1.0976616,-0.312342,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
0.15436307,-1.338733,-0.07980354,0.17053443,-0.281544,0.19402276,-0.38434076,1.0963447,-0.45210394,0.16655277,-0.07942955,0.9379827,0.93727434,-1.0976616,0.0022002289,1.3019366,-0.22901006,-2.1275127,-1.1676167,0.30220196,1
0.4751783,-0.76389027,-1.2543018,-0.25049406,-7.6704715e-08,-0.22987336,0.55045307,1.5490409,-0.09361609,0.3727966,1.0068059,0.9379827,0.93727434,0.92515993,1.3390845,1.3019366,-2.2015815,0.25736845,-1.1676167,0.30220196,1
-0.5885389,-0.5369787,-1.1440912,-0.30256295,-0.56128854,-0.3143105,-0.6142776,-0.74506724,-0.5332503,2.432559e-07,-0.62254727,-0.4903949,1.6891321,-1.0976616,1.2154346,1.3019366,-1.2152958,0.25736845,1.7497368,0.30220196,0
0.29543805,-0.17392015,-0.85505885,0.46724877,-7.6704715e-08,0.49828342,0.2695445,-0.64457434,-0.3772191,-0.6266921,-0.6828937,-0.18525691,0.18541649,-1.0976616,0.8881449,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-0.74586296,-1.3689878,-0.44230965,-0.3128305,-0.46427977,-0.31701177,-0.6652231,-0.08085736,-0.4579799,0.8963381,-5.8637895e-08,-1.9444207,-1.3182992,-1.0976616,0.41840303,-0.7783882,0.75727564,-2.1275127,1.7497368,-3.4083269,0
-0.45957145,-0.3100671,-0.975534,-0.3791406,-0.33878744,-0.37534225,-0.42681807,0.36944637,-0.4481431,1.2770957,0.10160966,0.9379827,-0.5664413,-1.0976616,1.0251795,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.08382537,0.6429615,0.17384271,-0.16759013,-0.03226071,-0.15519518,-0.3409218,-0.5526953,0.05315102,0.73768926,-0.62254727,-0.596005,0.93727434,-1.0976616,-0.28397903,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,0
-0.093782075,0.86987305,-0.70378953,-0.41247398,-0.6093471,-0.42055002,-0.21008581,-1.3293614,0.5055336,-1.6261805,-0.01908312,0.80257547,-0.5664413,-1.0976616,0.7166923,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.05474104,0.70347124,-0.7340434,-0.32868817,-0.20704846,-0.34069064,-0.28881326,0.075145945,-0.30412802,-1.0391793,0.28264895,0.9379827,1.6891321,0.92515993,0.75047296,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
-0.14504133,0.26477554,-1.3031943,-0.34307745,-0.12591697,-0.3541554,-0.21902385,-0.4833073,-0.22553718,-0.05555578,-0.6828937,0.9379827,-0.5664413,0.92515993,1.3938984,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.0057904264,0.41604993,-0.8998994,0.5987776,-0.3486754,0.7176373,-0.185402,-0.30576998,-0.44338685,0.8328786,-0.5018545,0.32393497,1.6891321,-1.0976616,0.93945324,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,0
0.11332374,0.68834376,-1.433394,0.1147461,-0.0008703618,0.36686876,-0.13580523,0.13304894,-0.35443908,-0.8646655,-0.7432401,0.9379827,-0.5664413,0.92515993,1.5411309,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,1
-0.24296975,0.02273654,-0.35668045,-0.20008399,-0.41084713,-0.20928037,-0.48551586,1.4614689,-0.31593582,-0.5949622,-0.44150805,-0.4179764,-0.5664413,-1.0976616,0.31992933,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,0
0.854576,1.2783139,-0.3577609,0.13036714,0.2849073,0.06300664,0.8582854,-0.80344886,0.44115192,-1.4199369,-5.8637895e-08,-2.0390928,0.93727434,0.92515993,0.32120407,-0.7783882,0.75727564,1.0523288,-1.1676167,-3.4083269,0
-0.57865113,0.21939324,0.5168999,-0.2562008,-0.44894874,-0.28983518,-0.7627323,0.907801,-0.05732217,0.99152744,-0.38116163,0.72713965,-1.3182992,0.92515993,-0.65939015,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
2.7017605,-0.6277433,-1.1027623,0.9627758,-7.6704715e-08,0.9614669,2.1144078,0.8920093,-0.22856578,1.0867171,-0.07942955,0.9379827,0.93727434,-1.0976616,1.1689066,-0.7783882,0.75727564,0.25736845,0.77728564,0.30220196,1
-0.4800856,-1.6564091,-0.23674549,-0.290702,-0.5714841,-0.3083028,-0.5393232,1.7088727,-0.3943883,3.2443428,1.9723485,0.5502425,-1.3182992,-1.0976616,0.18257603,-0.7783882,0.75727564,-1.3325523,-0.19516551,0.30220196,1
-0.22261891,-0.17392015,-0.22350937,-0.16212963,-0.41573775,-0.16576412,-0.33104375,-0.7967493,-0.39575377,-0.4045834,-5.8637895e-08,-2.0451276,-0.5664413,0.92515993,0.16727914,-0.7783882,0.75727564,0.25736845,-0.19516551,-3.4083269,0
0.051267482,0.32528532,-0.81589097,-0.1295076,0.15891907,-0.14787598,-0.20471333,-1.6495031,-0.15831064,-0.13488019,-0.5018545,-1.7313145,-0.5664413,-1.0976616,0.84416634,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,0
-0.5763643,-1.0059292,-0.5981712,-0.35301852,-0.5961318,-0.3482648,-0.78316015,-0.035396267,0.8602607,-0.5949622,-5.8637895e-08,-2.2174985,-1.3182992,-1.0976616,0.5962293,-0.7783882,0.75727564,0.25736845,1.7497368,-3.4083269,0
-0.006117079,0.70347124,-0.4412292,-0.2015889,-7.6704715e-08,-0.19795161,0.13047601,-0.90872705,0.1410911,-1.2771528,-0.5018545,0.2398239,-0.5664413,0.92515993,0.41712826,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,0
-0.38597938,-1.3992426,-1.0738591,0.069722965,-0.21400456,0.053932067,-0.35387352,-0.8230689,-0.5332503,2.432559e-07,0.88611305,-1.0486201,-0.5664413,0.92515993,1.1376754,-0.7783882,0.75727564,-2.1275127,-1.1676167,0.30220196,0
0.11106233,0.43117738,-0.17542736,-0.34434414,-0.19768783,-0.34604353,-0.07746845,0.35700446,-0.3136071,-0.07142066,-0.01908312,0.9379827,0.93727434,-1.0976616,0.1121466,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.44785422,-0.7790177,-0.9385271,-0.45503932,-0.35284403,-0.46539026,-0.60599405,0.8307564,-0.15037636,-0.007960944,0.041263234,0.27754182,0.93727434,0.92515993,0.9843878,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.59526145,-0.37057686,-0.59060764,-0.3411727,-0.4898127,-0.33723012,-0.557344,0.8963162,-0.26208225,-0.23006968,0.88611305,-0.29652494,-1.3182992,0.92515993,0.58730614,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.21988197,-0.46134147,-0.22540024,-0.18050103,-0.03270022,-0.11152763,-0.3132026,1.2178932,-0.48958567,0.73768926,-0.5622009,0.9379827,0.93727434,-1.0976616,0.16950993,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,1
-0.45739532,-0.8546549,0.008256791,-0.27630216,-0.25743625,-0.29057756,-0.66940707,0.035427254,0.021146208,0.9597977,0.9464594,-0.70010656,1.6891321,-1.0976616,-0.096592166,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,0
0.04392976,-0.26468477,-1.2791532,-0.058127586,0.9116721,-0.067917936,-0.1798326,-0.15024532,-0.5332503,2.432559e-07,-0.62254727,-0.3236816,0.18541649,-1.0976616,1.3668101,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,0
-0.042931285,0.86987305,-0.70243895,0.2560825,-0.04550742,0.17102791,0.3593862,-0.21724045,-0.43622088,-1.4992614,-0.5018545,0.9379827,-0.5664413,0.92515993,0.71509886,1.3019366,-1.2152958,-2.1275127,-1.1676167,0.30220196,1
0.13722646,1.4749706,-0.38072145,-0.036871254,-0.47068968,-0.0640276,0.7266747,0.15314741,-0.20686214,-1.8006943,-0.26046878,0.9379827,0.93727434,0.92515993,0.34669885,1.3019366,-1.2152958,-2.1275127,-1.1676167,0.30220196,0
-0.63284874,-3.3809369,-0.567377,-0.25236958,-0.64508814,-0.2823002,-0.6989038,0.81161505,-0.09170522,3.65683,0.1619561,-1.5419706,-1.3182992,-1.0976616,0.5602179,1.3019366,-0.22901006,-2.1275127,-0.19516551,0.30220196,1
-0.42126355,-0.74876285,0.21544176,0.18182854,-7.6704715e-08,0.17708534,-0.68077207,0.84846246,0.52904445,0.6742294,-0.5622009,-0.65446794,-0.5664413,-1.0976616,-0.32923234,-0.7783882,0.75727564,-2.1275127,-1.1676167,0.30220196,0
0.13035515,1.2329316,-0.41286618,0.04056569,0.3297516,0.036100313,0.1138856,-0.23016098,-0.20049137,-1.0709091,-0.5622009,-0.6182586,-0.5664413,0.92515993,0.383985,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-0.62693566,-0.7790177,-0.17623769,-0.051810168,-0.1632652,-0.050903108,-0.77092105,1.7916594,-0.47418854,-0.43631333,0.584381,0.9379827,-1.3182992,-1.0976616,0.11310266,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.0991652,-0.6277433,0.04256258,-0.009001995,0.757872,-0.010326841,-0.29392892,-0.43401793,0.19524401,-0.16660994,1.0068059,-0.81590056,1.6891321,-1.0976616,-0.13579044,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,0
-0.026722087,1.490098,0.13710596,0.30998322,0.8935033,0.30876184,-0.17387341,-1.5298687,-0.09847478,-1.7055051,-0.44150805,0.9379827,1.6891321,0.92515993,-0.24223126,1.3019366,-1.2152958,0.25736845,-1.1676167,0.30220196,0
-0.4645861,0.098373726,-0.69892734,-0.4490427,-0.26160488,-0.4569261,-0.49639282,-1.67343,-0.5332503,2.432559e-07,-0.62254727,-2.0051465,-0.5664413,0.92515993,0.710956,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.05731465,-1.3992426,-1.1538157,-0.24714041,-0.2570972,-0.21899267,-0.36868593,0.4024654,-0.5332503,2.432559e-07,-0.07942955,0.9379827,1.6891321,0.92515993,1.2262698,1.3019366,-2.2015815,-1.3325523,-0.19516551,0.30220196,1
0.0970728,1.4598432,-0.7699699,-0.311243,-0.29186514,-0.3276632,0.05073862,-1.3887001,-0.36953604,-1.2771528,-0.44150805,-0.6431524,0.93727434,0.92515993,0.79094595,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,0
0.7560322,0.9908925,-1.5900658,-0.3191549,-7.6704715e-08,-0.3175713,0.68437815,0.5661253,-0.22431476,-1.5468559,-0.32081524,0.9379827,0.18541649,-1.0976616,1.7199132,1.3019366,-1.2152958,0.25736845,-1.1676167,0.30220196,1
